plate_barcode,well,fov,fov_id_str,user_metadata.Cell Line ID,Molecule Name,Molecule Concentration,user_metadata.Concentration Units,user_metadata.JF549 Concentration,row,column,zLockPerWell,clock_time,num_nuclei,nuclear_fraction,frame_interval_sec,mean_snr,diff_coef_mle,median_jump_length,fraction_bound,loc_error_state_arrays,mobile_diffusion_coefficient
1656881-U2OS-0002,I03,2,1656881-U2OS-0002_WellI03_Point02,WT (U2OS),Estradiol,0.0457,nM,1.56,I,3,NORMAL,2024-08-20 13:37:58-07:00,39,0.748831728,0.01,29.50403595,3.666918317,0.329326926,0.203192141,0.041691735,3.61550392
1656881-U2OS-0002,I03,3,1656881-U2OS-0002_WellI03_Point03,WT (U2OS),Estradiol,0.0457,nM,1.56,I,3,NORMAL,2024-08-20 13:38:01-07:00,60,0.801763688,0.01,29.50076294,3.514574596,0.324302494,0.193872834,0.040982744,3.416843894
1656881-U2OS-0002,I04,0,1656881-U2OS-0002_WellI04_Point00,SOF1 (U2OS),Estradiol,0.0457,nM,1.56,I,4,NORMAL,2024-08-20 13:38:06-07:00,55,0.75394004,0.01,29.79045105,3.42430899,0.324159597,0.154814705,0.039369154,3.261615318
1656881-U2OS-0002,I04,1,1656881-U2OS-0002_WellI04_Point01,SOF1 (U2OS),Estradiol,0.0457,nM,1.56,I,4,NORMAL,2024-08-20 13:38:09-07:00,54,0.710329363,0.01,29.40904045,3.546098638,0.330879759,0.156156251,0.043373535,3.39574518
1656881-U2OS-0002,I04,2,1656881-U2OS-0002_WellI04_Point02,SOF1 (U2OS),Estradiol,0.0457,nM,1.56,I,4,NORMAL,2024-08-20 13:38:11-07:00,43,0.697718014,0.01,29.66001129,3.318222892,0.302181739,0.117831646,0.042386675,3.18347209
1656881-U2OS-0002,I04,3,1656881-U2OS-0002_WellI04_Point03,SOF1 (U2OS),Estradiol,0.0457,nM,1.56,I,4,NORMAL,2024-08-20 13:38:14-07:00,60,0.706794543,0.01,29.25135231,3.546663333,0.330601496,0.143351425,0.038165476,3.326992224
1656881-U2OS-0002,I05,0,1656881-U2OS-0002_WellI05_Point00,SOF2 (U2OS),Estradiol,0.0457,nM,1.56,I,5,NORMAL,2024-08-20 13:38:18-07:00,55,0.797066427,0.01,29.67711067,3.274948911,0.315971144,0.172905159,0.040424725,3.083549184
1656881-U2OS-0002,I05,1,1656881-U2OS-0002_WellI05_Point01,SOF2 (U2OS),Estradiol,0.0457,nM,1.56,I,5,NORMAL,2024-08-20 13:38:21-07:00,55,0.784285374,0.01,29.46072769,3.462989593,0.321688814,0.147020985,0.043378781,3.206618508
1656881-U2OS-0002,I05,2,1656881-U2OS-0002_WellI05_Point02,SOF2 (U2OS),Estradiol,0.0457,nM,1.56,I,5,NORMAL,2024-08-20 13:38:24-07:00,61,0.781057442,0.01,30.15874672,3.270854495,0.320151119,0.201130602,0.039073288,3.079942541
1656881-U2OS-0002,I05,3,1656881-U2OS-0002_WellI05_Point03,SOF2 (U2OS),Estradiol,0.0457,nM,1.56,I,5,NORMAL,2024-08-20 13:38:27-07:00,52,0.794019258,0.01,29.26506805,3.427210943,0.318585292,0.157332801,0.040734588,3.233962444
1656881-U2OS-0002,I06,0,1656881-U2OS-0002_WellI06_Point00,DBM (U2OS),Estradiol,0.0457,nM,1.56,I,6,NORMAL,2024-08-20 13:38:31-07:00,60,0.760105842,0.01,29.43468475,3.604095488,0.334840571,0.138069472,0.042104233,3.360340769
1656881-U2OS-0002,I06,1,1656881-U2OS-0002_WellI06_Point01,DBM (U2OS),Estradiol,0.0457,nM,1.56,I,6,NORMAL,2024-08-20 13:38:34-07:00,59,0.753420283,0.01,29.91085625,3.597403191,0.338256124,0.115349188,0.043068288,3.345668178
1656881-U2OS-0002,I06,2,1656881-U2OS-0002_WellI06_Point02,DBM (U2OS),Estradiol,0.0457,nM,1.56,I,6,NORMAL,2024-08-20 13:38:36-07:00,53,0.750793091,0.01,29.29846764,3.562647016,0.327258174,0.150811622,0.042723556,3.365602322
1656881-U2OS-0002,I06,3,1656881-U2OS-0002_WellI06_Point03,DBM (U2OS),Estradiol,0.0457,nM,1.56,I,6,NORMAL,2024-08-20 13:38:39-07:00,59,0.775151088,0.01,29.32353401,3.522033226,0.326661283,0.101079558,0.038188409,3.16780845
1656881-U2OS-0002,I07,0,1656881-U2OS-0002_WellI07_Point00,SOF3 (U2OS),Estradiol,0.0457,nM,1.56,I,7,NORMAL,2024-08-20 13:38:43-07:00,69,0.853338713,0.01,29.08436012,3.652563176,0.336514676,0.197747656,0.039815314,3.412212755
1656881-U2OS-0002,I07,1,1656881-U2OS-0002_WellI07_Point01,SOF3 (U2OS),Estradiol,0.0457,nM,1.56,I,7,NORMAL,2024-08-20 13:38:46-07:00,60,0.860559754,0.01,29.77556992,3.294270622,0.318480168,0.197987444,0.039326559,3.063270147
1656881-U2OS-0002,I07,2,1656881-U2OS-0002_WellI07_Point02,SOF3 (U2OS),Estradiol,0.0457,nM,1.56,I,7,NORMAL,2024-08-20 13:38:49-07:00,80,0.842926189,0.01,29.44221497,3.473302606,0.325240275,0.189415678,0.04108092,3.26735502
1656881-U2OS-0002,I07,3,1656881-U2OS-0002_WellI07_Point03,SOF3 (U2OS),Estradiol,0.0457,nM,1.56,I,7,NORMAL,2024-08-20 13:38:52-07:00,79,0.845619384,0.01,29.58698654,3.647719065,0.336075605,0.172788863,0.039878582,3.361878333
1656881-U2OS-0002,I08,0,1656881-U2OS-0002_WellI08_Point00,WT (U2OS),Estradiol,0.0457,nM,1.56,I,8,NORMAL,2024-08-20 13:38:56-07:00,57,0.851113274,0.01,29.95220947,3.243726331,0.317312312,0.261620659,0.039714764,3.146008565
1656881-U2OS-0002,I08,1,1656881-U2OS-0002_WellI08_Point01,WT (U2OS),Estradiol,0.0457,nM,1.56,I,8,NORMAL,2024-08-20 13:38:59-07:00,66,0.84871659,0.01,30.100811,3.343291953,0.321774592,0.238566208,0.039680447,3.219143546
1656881-U2OS-0002,I08,2,1656881-U2OS-0002_WellI08_Point02,WT (U2OS),Estradiol,0.0457,nM,1.56,I,8,NORMAL,2024-08-20 13:39:02-07:00,60,0.787930566,0.01,30.0627861,3.431211921,0.323466392,0.235459221,0.041378947,3.304162852
1656881-U2OS-0002,I08,3,1656881-U2OS-0002_WellI08_Point03,WT (U2OS),Estradiol,0.0457,nM,1.56,I,8,NORMAL,2024-08-20 13:39:05-07:00,66,0.790205073,0.01,29.77935982,3.2693092,0.312746698,0.219405744,0.038925777,3.152191916
1656881-U2OS-0002,I09,0,1656881-U2OS-0002_WellI09_Point00,SOF1 (U2OS),Estradiol,0.0457,nM,1.56,I,9,NORMAL,2024-08-20 13:39:09-07:00,53,0.764490989,0.01,30.06669807,3.532062404,0.332520054,0.151342261,0.039943086,3.278371143
1656881-U2OS-0002,I09,1,1656881-U2OS-0002_WellI09_Point01,SOF1 (U2OS),Estradiol,0.0457,nM,1.56,I,9,NORMAL,2024-08-20 13:39:12-07:00,51,0.833453537,0.01,29.95950317,3.378573691,0.321511198,0.158301056,0.039395353,3.160245085
1656881-U2OS-0002,I09,2,1656881-U2OS-0002_WellI09_Point02,SOF1 (U2OS),Estradiol,0.0457,nM,1.56,I,9,NORMAL,2024-08-20 13:39:15-07:00,62,0.774973357,0.01,29.91609192,3.478102942,0.325434522,0.143023192,0.040614643,3.23640542
1656881-U2OS-0002,I09,3,1656881-U2OS-0002_WellI09_Point03,SOF1 (U2OS),Estradiol,0.0457,nM,1.56,I,9,NORMAL,2024-08-20 13:39:17-07:00,46,0.791536439,0.01,30.00227547,3.371030359,0.316781791,0.160083108,0.040477925,3.205857354
1656881-U2OS-0002,I10,0,1656881-U2OS-0002_WellI10_Point00,SOF2 (U2OS),Estradiol,0.0457,nM,1.56,I,10,NORMAL,2024-08-20 13:39:21-07:00,61,0.851515945,0.01,30.38092804,3.253964049,0.312504365,0.224879005,0.039011384,3.092229864
1656881-U2OS-0002,I10,1,1656881-U2OS-0002_WellI10_Point01,SOF2 (U2OS),Estradiol,0.0457,nM,1.56,I,10,NORMAL,2024-08-20 13:39:24-07:00,51,0.804271947,0.01,30.36782074,3.346652355,0.320177329,0.187309797,0.041016454,3.151504237
1656881-U2OS-0002,I10,2,1656881-U2OS-0002_WellI10_Point02,SOF2 (U2OS),Estradiol,0.0457,nM,1.56,I,10,NORMAL,2024-08-20 13:39:27-07:00,51,0.801865332,0.01,29.9492321,3.333477287,0.318989892,0.17790454,0.041411058,3.164037804
1656881-U2OS-0002,I10,3,1656881-U2OS-0002_WellI10_Point03,SOF2 (U2OS),Estradiol,0.0457,nM,1.56,I,10,NORMAL,2024-08-20 13:39:30-07:00,62,0.813356093,0.01,29.71953964,3.407139767,0.32099463,0.210575101,0.040001069,3.177214389
1656881-U2OS-0002,I11,0,1656881-U2OS-0002_WellI11_Point00,DBM (U2OS),Estradiol,0.0457,nM,1.56,I,11,NORMAL,2024-08-20 13:39:34-07:00,58,0.809950201,0.01,30.32497215,3.421886295,0.322990592,0.118415629,0.041052136,3.095634213
1656881-U2OS-0002,I11,1,1656881-U2OS-0002_WellI11_Point01,DBM (U2OS),Estradiol,0.0457,nM,1.56,I,11,NORMAL,2024-08-20 13:39:37-07:00,61,0.806251638,0.01,30.68769264,3.468363855,0.323029528,0.101904376,0.040139061,3.143633007
1656881-U2OS-0002,I11,2,1656881-U2OS-0002_WellI11_Point02,DBM (U2OS),Estradiol,0.0457,nM,1.56,I,11,NORMAL,2024-08-20 13:39:40-07:00,60,0.814575821,0.01,30.4059391,3.653182953,0.333815561,0.096586908,0.042080676,3.262515761
1656881-U2OS-0002,I11,3,1656881-U2OS-0002_WellI11_Point03,DBM (U2OS),Estradiol,0.0457,nM,1.56,I,11,NORMAL,2024-08-20 13:39:43-07:00,67,0.784942858,0.01,30.30391884,3.638132297,0.33523454,0.11133305,0.039969365,3.302757444
1656881-U2OS-0002,I12,0,1656881-U2OS-0002_WellI12_Point00,SOF3 (U2OS),Estradiol,0.0457,nM,1.56,I,12,NORMAL,2024-08-20 13:39:47-07:00,74,0.842499678,0.01,29.90206718,3.700463719,0.336180844,0.143323726,0.041930163,3.360192679
1656881-U2OS-0002,I12,1,1656881-U2OS-0002_WellI12_Point01,SOF3 (U2OS),Estradiol,0.0457,nM,1.56,I,12,NORMAL,2024-08-20 13:39:50-07:00,74,0.864303706,0.01,29.9993763,3.705249578,0.33477001,0.161698564,0.040786196,3.452775827
1656881-U2OS-0002,I12,2,1656881-U2OS-0002_WellI12_Point02,SOF3 (U2OS),Estradiol,0.0457,nM,1.56,I,12,NORMAL,2024-08-20 13:39:53-07:00,81,0.851451338,0.01,30.06528854,3.601852705,0.330171212,0.1598218,0.041906085,3.34542762
1656881-U2OS-0002,I12,3,1656881-U2OS-0002_WellI12_Point03,SOF3 (U2OS),Estradiol,0.0457,nM,1.56,I,12,NORMAL,2024-08-20 13:39:55-07:00,82,0.871487925,0.01,29.84397125,3.50645607,0.328975549,0.171980111,0.041004987,3.270977285
1656881-U2OS-0002,I13,0,1656881-U2OS-0002_WellI13_Point00,WT (U2OS),Fulvestrant,0.0457,nM,1.56,I,13,NORMAL,2024-08-20 13:39:59-07:00,77,0.784851904,0.01,30.44080162,3.692260995,0.331499861,0.087641972,0.042350206,3.387124807
1656881-U2OS-0002,I13,1,1656881-U2OS-0002_WellI13_Point01,WT (U2OS),Fulvestrant,0.0457,nM,1.56,I,13,NORMAL,2024-08-20 13:40:02-07:00,60,0.789031762,0.01,30.45955086,3.755460646,0.338811047,0.099175219,0.043251212,3.497416537
1656881-U2OS-0002,I13,2,1656881-U2OS-0002_WellI13_Point02,WT (U2OS),Fulvestrant,0.0457,nM,1.56,I,13,NORMAL,2024-08-20 13:40:05-07:00,67,0.795267795,0.01,30.75043869,3.605211769,0.326422114,0.115035407,0.040990751,3.306272814
1656881-U2OS-0002,I13,3,1656881-U2OS-0002_WellI13_Point03,WT (U2OS),Fulvestrant,0.0457,nM,1.56,I,13,NORMAL,2024-08-20 13:40:08-07:00,58,0.812365233,0.01,30.8793335,3.709659325,0.333928268,0.11824765,0.04145169,3.402044599
1656881-U2OS-0002,I14,0,1656881-U2OS-0002_WellI14_Point00,SOF1 (U2OS),Fulvestrant,0.0457,nM,1.56,I,14,NORMAL,2024-08-20 13:40:12-07:00,49,0.744193271,0.01,30.36476517,3.72558241,0.333874371,0.086313523,0.043998526,3.48492855
1656881-U2OS-0002,I14,1,1656881-U2OS-0002_WellI14_Point01,SOF1 (U2OS),Fulvestrant,0.0457,nM,1.56,I,14,NORMAL,2024-08-20 13:40:15-07:00,50,0.736131481,0.01,30.47241211,3.691490392,0.331573849,0.086978632,0.040483988,3.407756357
1656881-U2OS-0002,I14,2,1656881-U2OS-0002_WellI14_Point02,SOF1 (U2OS),Fulvestrant,0.0457,nM,1.56,I,14,NORMAL,2024-08-20 13:40:17-07:00,54,0.74033786,0.01,30.55546951,3.785656483,0.334691955,0.06062237,0.040264863,3.397125474
1656881-U2OS-0002,I14,3,1656881-U2OS-0002_WellI14_Point03,SOF1 (U2OS),Fulvestrant,0.0457,nM,1.56,I,14,NORMAL,2024-08-20 13:40:21-07:00,59,0.745099696,0.01,30.86841965,3.836344221,0.345520888,0.077445154,0.041108013,3.567608869
1656881-U2OS-0002,I15,0,1656881-U2OS-0002_WellI15_Point00,SOF2 (U2OS),Fulvestrant,0.0457,nM,1.56,I,15,NORMAL,2024-08-20 13:40:25-07:00,76,0.832663884,0.01,30.34522247,3.471002645,0.322284595,0.084655947,0.04145092,3.12864768
1656881-U2OS-0002,I15,1,1656881-U2OS-0002_WellI15_Point01,SOF2 (U2OS),Fulvestrant,0.0457,nM,1.56,I,15,NORMAL,2024-08-20 13:40:28-07:00,50,0.841750461,0.01,29.96530151,3.570194159,0.327718014,0.104308185,0.042073575,3.224813641
1656881-U2OS-0002,I15,2,1656881-U2OS-0002_WellI15_Point02,SOF2 (U2OS),Fulvestrant,0.0457,nM,1.56,I,15,NORMAL,2024-08-20 13:40:30-07:00,55,0.852025235,0.01,30.427742,3.547335606,0.322411346,0.093557567,0.042294354,3.246634387
1656881-U2OS-0002,I15,3,1656881-U2OS-0002_WellI15_Point03,SOF2 (U2OS),Fulvestrant,0.0457,nM,1.56,I,15,NORMAL,2024-08-20 13:40:33-07:00,59,0.817879728,0.01,30.38104439,3.449886411,0.32124039,0.075550929,0.04080347,3.127592889
1656881-U2OS-0002,I16,0,1656881-U2OS-0002_WellI16_Point00,DBM (U2OS),Fulvestrant,0.0457,nM,1.56,I,16,NORMAL,2024-08-20 13:40:37-07:00,63,0.770283155,0.01,29.68639183,3.724304128,0.339722184,0.062181376,0.042643066,3.320280269
1656881-U2OS-0002,I16,1,1656881-U2OS-0002_WellI16_Point01,DBM (U2OS),Fulvestrant,0.0457,nM,1.56,I,16,NORMAL,2024-08-20 13:40:40-07:00,68,0.837400432,0.01,29.6975193,3.70741225,0.333661145,0.069497848,0.042337166,3.322942967
1656881-U2OS-0002,I16,2,1656881-U2OS-0002_WellI16_Point02,DBM (U2OS),Fulvestrant,0.0457,nM,1.56,I,16,NORMAL,2024-08-20 13:40:43-07:00,58,0.847307935,0.01,29.86219788,3.764164702,0.339110301,0.072424566,0.045546773,3.370927956
1656881-U2OS-0002,I16,3,1656881-U2OS-0002_WellI16_Point03,DBM (U2OS),Fulvestrant,0.0457,nM,1.56,I,16,NORMAL,2024-08-20 13:40:46-07:00,57,0.859464806,0.01,29.84834862,3.822107366,0.340393744,0.065576315,0.041711152,3.45281363
1656881-U2OS-0002,I17,0,1656881-U2OS-0002_WellI17_Point00,SOF3 (U2OS),Fulvestrant,0.0457,nM,1.56,I,17,NORMAL,2024-08-20 13:40:50-07:00,80,0.835653587,0.01,29.64412308,3.908791404,0.34716994,0.082359313,0.043560998,3.57649754
1656881-U2OS-0002,I17,1,1656881-U2OS-0002_WellI17_Point01,SOF3 (U2OS),Fulvestrant,0.0457,nM,1.56,I,17,NORMAL,2024-08-20 13:40:52-07:00,75,0.865079826,0.01,29.60211945,3.856295212,0.343859291,0.088720822,0.044974736,3.48250639
1656881-U2OS-0002,I17,2,1656881-U2OS-0002_WellI17_Point02,SOF3 (U2OS),Fulvestrant,0.0457,nM,1.56,I,17,NORMAL,2024-08-20 13:40:55-07:00,74,0.862102385,0.01,29.82927322,3.844731877,0.339949876,0.069269519,0.044518903,3.555176437
1656881-U2OS-0002,I17,3,1656881-U2OS-0002_WellI17_Point03,SOF3 (U2OS),Fulvestrant,0.0457,nM,1.56,I,17,NORMAL,2024-08-20 13:40:58-07:00,92,0.860473415,0.01,29.48747635,3.875493,0.344206388,0.088619856,0.041982535,3.525377132
1656881-U2OS-0002,I18,0,1656881-U2OS-0002_WellI18_Point00,WT (U2OS),Fulvestrant,0.0457,nM,1.56,I,18,NORMAL,2024-08-20 13:41:02-07:00,80,0.874020109,0.01,29.5877552,3.476031688,0.322791377,0.114111779,0.041833305,3.183168769
1656881-U2OS-0002,I18,1,1656881-U2OS-0002_WellI18_Point01,WT (U2OS),Fulvestrant,0.0457,nM,1.56,I,18,NORMAL,2024-08-20 13:41:05-07:00,71,0.858865233,0.01,29.7377491,3.628455569,0.331966035,0.103058997,0.043092523,3.286686202
1656881-U2OS-0002,I18,2,1656881-U2OS-0002_WellI18_Point02,WT (U2OS),Fulvestrant,0.0457,nM,1.56,I,18,NORMAL,2024-08-20 13:41:08-07:00,65,0.88355238,0.01,29.79364586,3.600087055,0.330839784,0.114521201,0.042251046,3.262700054
1656881-U2OS-0002,I18,3,1656881-U2OS-0002_WellI18_Point03,WT (U2OS),Fulvestrant,0.0457,nM,1.56,I,18,NORMAL,2024-08-20 13:41:10-07:00,60,0.848520481,0.01,29.3288517,3.604295755,0.329643306,0.099577083,0.041393035,3.281619181
1656881-U2OS-0002,I19,0,1656881-U2OS-0002_WellI19_Point00,SOF1 (U2OS),Fulvestrant,0.0457,nM,1.56,I,19,NORMAL,2024-08-20 13:41:14-07:00,62,0.791348708,0.01,29.71793938,3.724874666,0.331002626,0.072917014,0.042807204,3.390639231
1656881-U2OS-0002,I19,1,1656881-U2OS-0002_WellI19_Point01,SOF1 (U2OS),Fulvestrant,0.0457,nM,1.56,I,19,NORMAL,2024-08-20 13:41:17-07:00,68,0.809408646,0.01,29.74099541,3.73819979,0.335114997,0.06570865,0.042143256,3.328474225
1656881-U2OS-0002,I19,2,1656881-U2OS-0002_WellI19_Point02,SOF1 (U2OS),Fulvestrant,0.0457,nM,1.56,I,19,NORMAL,2024-08-20 13:41:20-07:00,52,0.71308389,0.01,30.15203285,3.69858624,0.330489008,0.076979542,0.040591338,3.325216449
1656881-U2OS-0002,I19,3,1656881-U2OS-0002_WellI19_Point03,SOF1 (U2OS),Fulvestrant,0.0457,nM,1.56,I,19,NORMAL,2024-08-20 13:41:23-07:00,68,0.779668399,0.01,29.937006,3.772837151,0.339632086,0.058950118,0.045040376,3.375198085
1656881-U2OS-0002,I20,0,1656881-U2OS-0002_WellI20_Point00,SOF2 (U2OS),Fulvestrant,0.0457,nM,1.56,I,20,NORMAL,2024-08-20 13:41:27-07:00,71,0.862289008,0.01,29.55500603,3.620428277,0.328668735,0.07825167,0.043440314,3.261605787
1656881-U2OS-0002,I20,1,1656881-U2OS-0002_WellI20_Point01,SOF2 (U2OS),Fulvestrant,0.0457,nM,1.56,I,20,NORMAL,2024-08-20 13:41:30-07:00,62,0.840548017,0.01,29.6465435,3.57992134,0.324271167,0.084216785,0.042502414,3.288357222
1656881-U2OS-0002,I20,2,1656881-U2OS-0002_WellI20_Point02,SOF2 (U2OS),Fulvestrant,0.0457,nM,1.56,I,20,NORMAL,2024-08-20 13:41:33-07:00,62,0.832181681,0.01,29.82035446,3.677450606,0.3315864,0.089258797,0.040248101,3.323154824
1656881-U2OS-0002,I20,3,1656881-U2OS-0002_WellI20_Point03,SOF2 (U2OS),Fulvestrant,0.0457,nM,1.56,I,20,NORMAL,2024-08-20 13:41:36-07:00,60,0.821973332,0.01,29.40945435,3.651454713,0.331420556,0.077370006,0.044527636,3.292927503
1656881-U2OS-0002,I21,0,1656881-U2OS-0002_WellI21_Point00,DBM (U2OS),Fulvestrant,0.0457,nM,1.56,I,21,NORMAL,2024-08-20 13:41:40-07:00,51,0.794665204,0.01,29.29098129,3.846032517,0.338635317,0.064924969,0.044296072,3.475574842
1656881-U2OS-0002,I21,1,1656881-U2OS-0002_WellI21_Point01,DBM (U2OS),Fulvestrant,0.0457,nM,1.56,I,21,NORMAL,2024-08-20 13:41:43-07:00,51,0.830454092,0.01,29.8126564,3.730106273,0.335726109,0.089987032,0.041561459,3.385109341
1656881-U2OS-0002,I21,2,1656881-U2OS-0002_WellI21_Point02,DBM (U2OS),Fulvestrant,0.0457,nM,1.56,I,21,NORMAL,2024-08-20 13:41:45-07:00,52,0.808930265,0.01,30.18133163,3.748352801,0.334408704,0.074794397,0.043649583,3.398825894
1656881-U2OS-0002,I21,3,1656881-U2OS-0002_WellI21_Point03,DBM (U2OS),Fulvestrant,0.0457,nM,1.56,I,21,NORMAL,2024-08-20 13:41:48-07:00,49,0.795325496,0.01,30.24711609,3.889432064,0.344313465,0.081167796,0.039848721,3.543220988
1656881-U2OS-0002,J21,0,1656881-U2OS-0002_WellJ21_Point00,DBM (U2OS),Fulvestrant,0.0152,nM,1.56,J,21,NORMAL,2024-08-20 13:42:18-07:00,51,0.767564655,0.01,30.00357246,3.873012978,0.341541676,0.057796779,0.044848422,3.565616175
1656881-U2OS-0002,J21,1,1656881-U2OS-0002_WellJ21_Point01,DBM (U2OS),Fulvestrant,0.0152,nM,1.56,J,21,NORMAL,2024-08-20 13:42:21-07:00,50,0.801183975,0.01,29.73783112,3.832338032,0.345208355,0.089915726,0.04140289,3.564119244
1656881-U2OS-0002,J21,2,1656881-U2OS-0002_WellJ21_Point02,DBM (U2OS),Fulvestrant,0.0152,nM,1.56,J,21,NORMAL,2024-08-20 13:42:23-07:00,65,0.784798222,0.01,29.5808239,3.803311242,0.337487675,0.09871924,0.041773103,3.499238381
1656881-U2OS-0002,J21,3,1656881-U2OS-0002_WellJ21_Point03,DBM (U2OS),Fulvestrant,0.0152,nM,1.56,J,21,NORMAL,2024-08-20 13:42:26-07:00,46,0.791535005,0.01,29.45794487,3.914092363,0.340883043,0.075301398,0.044258043,3.633685185
1656881-U2OS-0002,J20,0,1656881-U2OS-0002_WellJ20_Point00,SOF2 (U2OS),Fulvestrant,0.0152,nM,1.56,J,20,NORMAL,2024-08-20 13:42:30-07:00,71,0.849742829,0.01,29.52043533,3.702246872,0.338241274,0.091279679,0.043486431,3.385082535
1656881-U2OS-0002,J20,1,1656881-U2OS-0002_WellJ20_Point01,SOF2 (U2OS),Fulvestrant,0.0152,nM,1.56,J,20,NORMAL,2024-08-20 13:42:33-07:00,59,0.881675056,0.01,29.48308563,3.649663409,0.333642959,0.083803931,0.043014242,3.230818618
1656881-U2OS-0002,J20,2,1656881-U2OS-0002_WellJ20_Point02,SOF2 (U2OS),Fulvestrant,0.0152,nM,1.56,J,20,NORMAL,2024-08-20 13:42:36-07:00,64,0.893136667,0.01,29.5318737,3.625507139,0.330988931,0.079450986,0.042007926,3.263975644
1656881-U2OS-0002,J20,3,1656881-U2OS-0002_WellJ20_Point03,SOF2 (U2OS),Fulvestrant,0.0152,nM,1.56,J,20,NORMAL,2024-08-20 13:42:38-07:00,61,0.85890886,0.01,29.36197472,3.549976494,0.327244921,0.086960401,0.042922886,3.136988434
1656881-U2OS-0002,J19,0,1656881-U2OS-0002_WellJ19_Point00,SOF1 (U2OS),Fulvestrant,0.0152,nM,1.56,J,19,NORMAL,2024-08-20 13:42:43-07:00,57,0.776822682,0.01,30.18276024,3.779584777,0.337386145,0.066243433,0.042714104,3.379482472
1656881-U2OS-0002,J19,1,1656881-U2OS-0002_WellJ19_Point01,SOF1 (U2OS),Fulvestrant,0.0152,nM,1.56,J,19,NORMAL,2024-08-20 13:42:45-07:00,53,0.802263487,0.01,29.81880188,3.72416077,0.337996969,0.069042604,0.043210231,3.384663577
1656881-U2OS-0002,J19,2,1656881-U2OS-0002_WellJ19_Point02,SOF1 (U2OS),Fulvestrant,0.0152,nM,1.56,J,19,NORMAL,2024-08-20 13:42:48-07:00,64,0.824842172,0.01,29.58946609,3.634900575,0.331997658,0.069747123,0.042955099,3.214629119
1656881-U2OS-0002,J19,3,1656881-U2OS-0002_WellJ19_Point03,SOF1 (U2OS),Fulvestrant,0.0152,nM,1.56,J,19,NORMAL,2024-08-20 13:42:51-07:00,56,0.793088868,0.01,30.16534233,3.713870908,0.335267728,0.068426442,0.045354063,3.38002283
1656881-U2OS-0002,J18,0,1656881-U2OS-0002_WellJ18_Point00,WT (U2OS),Fulvestrant,0.0152,nM,1.56,J,18,NORMAL,2024-08-20 13:42:55-07:00,71,0.846044222,0.01,29.77690506,3.823391252,0.342636331,0.099693073,0.043234167,3.448239742
1656881-U2OS-0002,J18,1,1656881-U2OS-0002_WellJ18_Point01,WT (U2OS),Fulvestrant,0.0152,nM,1.56,J,18,NORMAL,2024-08-20 13:42:58-07:00,61,0.830319955,0.01,30.08270836,3.73383235,0.335316783,0.125405363,0.040506739,3.459948263
1656881-U2OS-0002,J18,2,1656881-U2OS-0002_WellJ18_Point02,WT (U2OS),Fulvestrant,0.0152,nM,1.56,J,18,NORMAL,2024-08-20 13:43:01-07:00,67,0.874066014,0.01,29.66987991,3.740575174,0.33737544,0.109282414,0.042042344,3.402156595
1656881-U2OS-0002,J18,3,1656881-U2OS-0002_WellJ18_Point03,WT (U2OS),Fulvestrant,0.0152,nM,1.56,J,18,NORMAL,2024-08-20 13:43:03-07:00,69,0.837800209,0.01,29.43767357,3.745679997,0.338960908,0.110241124,0.04420153,3.405645044
1656881-U2OS-0002,J17,0,1656881-U2OS-0002_WellJ17_Point00,SOF3 (U2OS),Fulvestrant,0.0152,nM,1.56,J,17,NORMAL,2024-08-20 13:43:08-07:00,89,0.856210601,0.01,29.25206566,3.843578402,0.342073806,0.075964545,0.044136582,3.436737094
1656881-U2OS-0002,J17,1,1656881-U2OS-0002_WellJ17_Point01,SOF3 (U2OS),Fulvestrant,0.0152,nM,1.56,J,17,NORMAL,2024-08-20 13:43:10-07:00,79,0.877851111,0.01,29.56782532,3.842900431,0.342632242,0.07161021,0.044551141,3.466829797
1656881-U2OS-0002,J17,2,1656881-U2OS-0002_WellJ17_Point02,SOF3 (U2OS),Fulvestrant,0.0152,nM,1.56,J,17,NORMAL,2024-08-20 13:43:13-07:00,93,0.893034334,0.01,29.18634415,3.815681777,0.341236384,0.08144658,0.043391183,3.407883534
1656881-U2OS-0002,J17,3,1656881-U2OS-0002_WellJ17_Point03,SOF3 (U2OS),Fulvestrant,0.0152,nM,1.56,J,17,NORMAL,2024-08-20 13:43:16-07:00,75,0.872023423,0.01,29.37579155,3.80379264,0.342556818,0.081735354,0.04472724,3.449738884
1656881-U2OS-0002,J16,0,1656881-U2OS-0002_WellJ16_Point00,DBM (U2OS),Fulvestrant,0.0152,nM,1.56,J,16,NORMAL,2024-08-20 13:43:20-07:00,70,0.763082541,0.01,30.14571381,3.698335471,0.338740817,0.083369362,0.03975966,3.378207194
1656881-U2OS-0002,J16,1,1656881-U2OS-0002_WellJ16_Point01,DBM (U2OS),Fulvestrant,0.0152,nM,1.56,J,16,NORMAL,2024-08-20 13:43:23-07:00,53,0.767838436,0.01,29.68326569,3.778674484,0.339045269,0.08207327,0.042090319,3.521972663
1656881-U2OS-0002,J16,2,1656881-U2OS-0002_WellJ16_Point02,DBM (U2OS),Fulvestrant,0.0152,nM,1.56,J,16,NORMAL,2024-08-20 13:43:26-07:00,61,0.763515516,0.01,29.98135567,3.791326323,0.336268861,0.081252229,0.042106544,3.479510847
