mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat,fov_id_str,Cell Line ID,Molecule Name,Molecule Concentration,plate_barcode,parameter
0.855,0.005,0.846,0.863,0,0,2863,2918,1,1854872-U2OS-0007_WellI07_Point01,SOF1 (U2OS),Estradiol,100,1854872-U2OS-0007,weights[0]
0.144,0.005,0.135,0.152,0,0,2978,2969,1,1854872-U2OS-0007_WellI07_Point01,SOF1 (U2OS),Estradiol,100,1854872-U2OS-0007,weights[1]
0.001,0,0.001,0.002,0,0,1823,1599,1,1854872-U2OS-0007_WellI07_Point01,SOF1 (U2OS),Estradiol,100,1854872-U2OS-0007,weights[2]
0.143,0.004,0.135,0.15,0,0,2561,2673,1,1854872-U2OS-0007_WellI07_Point01,SOF1 (U2OS),Estradiol,100,1854872-U2OS-0007,koff_slow
0.9,0.01,0.881,0.919,0,0,2826,2342,1,1854872-U2OS-0007_WellI07_Point01,SOF1 (U2OS),Estradiol,100,1854872-U2OS-0007,koff_fast
0.865,0.014,0.838,0.892,0,0,3109,2969,1,1854872-U2OS-0007_WellJ12_Point01,DBM (U2OS),DMSO,0,1854872-U2OS-0007,weights[0]
0.133,0.014,0.107,0.161,0,0,3163,3083,1,1854872-U2OS-0007_WellJ12_Point01,DBM (U2OS),DMSO,0,1854872-U2OS-0007,weights[1]
0.002,0.001,0,0.003,0,0,1809,1135,1,1854872-U2OS-0007_WellJ12_Point01,DBM (U2OS),DMSO,0,1854872-U2OS-0007,weights[2]
0.153,0.014,0.129,0.179,0,0,2907,2623,1,1854872-U2OS-0007_WellJ12_Point01,DBM (U2OS),DMSO,0,1854872-U2OS-0007,koff_slow
1.061,0.04,0.988,1.136,0.001,0.001,3128,2679,1,1854872-U2OS-0007_WellJ12_Point01,DBM (U2OS),DMSO,0,1854872-U2OS-0007,koff_fast
0.787,0.022,0.744,0.827,0,0,2600,2748,1,1854872-U2OS-0007_WellJ06_Point00,SOF1 (U2OS),DMSO,0,1854872-U2OS-0007,weights[0]
0.212,0.022,0.171,0.253,0,0,2638,2720,1,1854872-U2OS-0007_WellJ06_Point00,SOF1 (U2OS),DMSO,0,1854872-U2OS-0007,weights[1]
0.001,0.001,0,0.003,0,0,1366,884,1,1854872-U2OS-0007_WellJ06_Point00,SOF1 (U2OS),DMSO,0,1854872-U2OS-0007,weights[2]
0.186,0.015,0.158,0.215,0,0,2305,2243,1,1854872-U2OS-0007_WellJ06_Point00,SOF1 (U2OS),DMSO,0,1854872-U2OS-0007,koff_slow
0.997,0.05,0.912,1.099,0.001,0.001,2650,2943,1,1854872-U2OS-0007_WellJ06_Point00,SOF1 (U2OS),DMSO,0,1854872-U2OS-0007,koff_fast
0.855,0.005,0.846,0.863,0,0,3023,3031,1,1854872-U2OS-0007_WellJ03_Point01,H2B,DMSO,0,1854872-U2OS-0007,weights[0]
0.145,0.005,0.136,0.154,0,0,3090,2936,1,1854872-U2OS-0007_WellJ03_Point01,H2B,DMSO,0,1854872-U2OS-0007,weights[1]
0.001,0,0,0.001,0,0,1889,1780,1,1854872-U2OS-0007_WellJ03_Point01,H2B,DMSO,0,1854872-U2OS-0007,weights[2]
0.142,0.004,0.135,0.149,0,0,2774,2608,1,1854872-U2OS-0007_WellJ03_Point01,H2B,DMSO,0,1854872-U2OS-0007,koff_slow
0.872,0.01,0.852,0.89,0,0,3153,2920,1,1854872-U2OS-0007_WellJ03_Point01,H2B,DMSO,0,1854872-U2OS-0007,koff_fast
0.859,0.014,0.832,0.883,0,0,2964,2977,1,1854872-U2OS-0007_WellJ10_Point01,SOF3 (U2OS),DMSO,0,1854872-U2OS-0007,weights[0]
0.14,0.013,0.116,0.166,0,0,3053,2997,1,1854872-U2OS-0007_WellJ10_Point01,SOF3 (U2OS),DMSO,0,1854872-U2OS-0007,weights[1]
0.001,0.001,0,0.003,0,0,1416,1181,1,1854872-U2OS-0007_WellJ10_Point01,SOF3 (U2OS),DMSO,0,1854872-U2OS-0007,weights[2]
0.157,0.013,0.134,0.182,0,0,2337,2345,1,1854872-U2OS-0007_WellJ10_Point01,SOF3 (U2OS),DMSO,0,1854872-U2OS-0007,koff_slow
1.04,0.036,0.973,1.107,0.001,0,2936,2426,1,1854872-U2OS-0007_WellJ10_Point01,SOF3 (U2OS),DMSO,0,1854872-U2OS-0007,koff_fast
0.873,0.004,0.865,0.882,0,0,2805,3159,1,1854872-U2OS-0007_WellE13_Point00,DBM (U2OS),Estradiol,100,1854872-U2OS-0007,weights[0]
0.126,0.004,0.118,0.134,0,0,2871,3127,1,1854872-U2OS-0007_WellE13_Point00,DBM (U2OS),Estradiol,100,1854872-U2OS-0007,weights[1]
0.001,0,0,0.001,0,0,1873,1680,1,1854872-U2OS-0007_WellE13_Point00,DBM (U2OS),Estradiol,100,1854872-U2OS-0007,weights[2]
0.156,0.004,0.148,0.164,0,0,2826,2551,1,1854872-U2OS-0007_WellE13_Point00,DBM (U2OS),Estradiol,100,1854872-U2OS-0007,koff_slow
0.946,0.01,0.928,0.965,0,0,3199,2765,1,1854872-U2OS-0007_WellE13_Point00,DBM (U2OS),Estradiol,100,1854872-U2OS-0007,koff_fast
0.848,0.004,0.842,0.855,0,0,2775,2547,1,1854872-U2OS-0007_WellE05_Point00,WT (U2OS),Estradiol,100,1854872-U2OS-0007,weights[0]
0.15,0.003,0.144,0.157,0,0,2856,2760,1,1854872-U2OS-0007_WellE05_Point00,WT (U2OS),Estradiol,100,1854872-U2OS-0007,weights[1]
0.001,0,0.001,0.002,0,0,1770,1465,1,1854872-U2OS-0007_WellE05_Point00,WT (U2OS),Estradiol,100,1854872-U2OS-0007,weights[2]
0.143,0.003,0.138,0.148,0,0,2864,2358,1,1854872-U2OS-0007_WellE05_Point00,WT (U2OS),Estradiol,100,1854872-U2OS-0007,koff_slow
0.853,0.007,0.839,0.866,0,0,2783,2658,1,1854872-U2OS-0007_WellE05_Point00,WT (U2OS),Estradiol,100,1854872-U2OS-0007,koff_fast
0.863,0.004,0.855,0.871,0,0,2694,2869,1,1854872-U2OS-0007_WellG13_Point00,DBM (U2OS),Estradiol,100,1854872-U2OS-0007,weights[0]
0.136,0.004,0.128,0.144,0,0,2799,2847,1,1854872-U2OS-0007_WellG13_Point00,DBM (U2OS),Estradiol,100,1854872-U2OS-0007,weights[1]
0.001,0,0,0.001,0,0,1678,1574,1,1854872-U2OS-0007_WellG13_Point00,DBM (U2OS),Estradiol,100,1854872-U2OS-0007,weights[2]
0.142,0.004,0.135,0.149,0,0,2329,2467,1,1854872-U2OS-0007_WellG13_Point00,DBM (U2OS),Estradiol,100,1854872-U2OS-0007,koff_slow
0.941,0.01,0.923,0.961,0,0,2934,2760,1,1854872-U2OS-0007_WellG13_Point00,DBM (U2OS),Estradiol,100,1854872-U2OS-0007,koff_fast
0.876,0.012,0.853,0.899,0,0,2812,2761,1,1854872-U2OS-0007_WellG04_Point00,WT (U2OS),DMSO,0,1854872-U2OS-0007,weights[0]
0.124,0.012,0.1,0.146,0,0,2810,2829,1,1854872-U2OS-0007_WellG04_Point00,WT (U2OS),DMSO,0,1854872-U2OS-0007,weights[1]
0,0,0,0.001,0,0,1738,1209,1,1854872-U2OS-0007_WellG04_Point00,WT (U2OS),DMSO,0,1854872-U2OS-0007,weights[2]
0.204,0.014,0.176,0.229,0,0,2807,2712,1,1854872-U2OS-0007_WellG04_Point00,WT (U2OS),DMSO,0,1854872-U2OS-0007,koff_slow
1.084,0.03,1.024,1.139,0.001,0,2960,2691,1,1854872-U2OS-0007_WellG04_Point00,WT (U2OS),DMSO,0,1854872-U2OS-0007,koff_fast
0.748,0.028,0.693,0.8,0.001,0,2841,2996,1,1854872-U2OS-0007_WellI02_Point01,H2B,DMSO,0,1854872-U2OS-0007,weights[0]
0.246,0.028,0.196,0.3,0.001,0,2921,2856,1,1854872-U2OS-0007_WellI02_Point01,H2B,DMSO,0,1854872-U2OS-0007,weights[1]
0.006,0.003,0.002,0.011,0,0,2325,2351,1,1854872-U2OS-0007_WellI02_Point01,H2B,DMSO,0,1854872-U2OS-0007,weights[2]
0.149,0.015,0.121,0.179,0,0,2604,2771,1,1854872-U2OS-0007_WellI02_Point01,H2B,DMSO,0,1854872-U2OS-0007,koff_slow
0.946,0.066,0.826,1.07,0.001,0.001,2835,2659,1,1854872-U2OS-0007_WellI02_Point01,H2B,DMSO,0,1854872-U2OS-0007,koff_fast
0.874,0.014,0.848,0.9,0,0,2708,2505,1,1854872-U2OS-0007_WellI06_Point00,SOF1 (U2OS),DMSO,0,1854872-U2OS-0007,weights[0]
0.125,0.014,0.098,0.149,0,0,2822,2718,1,1854872-U2OS-0007_WellI06_Point00,SOF1 (U2OS),DMSO,0,1854872-U2OS-0007,weights[1]
0.001,0.001,0,0.002,0,0,1082,767,1.01,1854872-U2OS-0007_WellI06_Point00,SOF1 (U2OS),DMSO,0,1854872-U2OS-0007,weights[2]
0.171,0.016,0.142,0.2,0,0,2120,2264,1,1854872-U2OS-0007_WellI06_Point00,SOF1 (U2OS),DMSO,0,1854872-U2OS-0007,koff_slow
1.042,0.035,0.976,1.109,0.001,0.001,2485,1957,1,1854872-U2OS-0007_WellI06_Point00,SOF1 (U2OS),DMSO,0,1854872-U2OS-0007,koff_fast
0.802,0.023,0.761,0.844,0,0,2440,2920,1,1854872-U2OS-0007_WellF02_Point01,H2B,DMSO,0,1854872-U2OS-0007,weights[0]
0.194,0.022,0.154,0.234,0,0,2612,2834,1,1854872-U2OS-0007_WellF02_Point01,H2B,DMSO,0,1854872-U2OS-0007,weights[1]
0.004,0.002,0,0.008,0,0,1378,1084,1,1854872-U2OS-0007_WellF02_Point01,H2B,DMSO,0,1854872-U2OS-0007,weights[2]
0.128,0.014,0.102,0.155,0,0,1845,2696,1,1854872-U2OS-0007_WellF02_Point01,H2B,DMSO,0,1854872-U2OS-0007,koff_slow
0.875,0.051,0.782,0.971,0.001,0.001,2811,2385,1,1854872-U2OS-0007_WellF02_Point01,H2B,DMSO,0,1854872-U2OS-0007,koff_fast
0.846,0.004,0.838,0.855,0,0,2918,3239,1,1854872-U2OS-0007_WellI09_Point00,SOF2 (U2OS),Estradiol,100,1854872-U2OS-0007,weights[0]
0.153,0.004,0.145,0.162,0,0,2971,3267,1,1854872-U2OS-0007_WellI09_Point00,SOF2 (U2OS),Estradiol,100,1854872-U2OS-0007,weights[1]
0.001,0,0,0.001,0,0,2341,2131,1,1854872-U2OS-0007_WellI09_Point00,SOF2 (U2OS),Estradiol,100,1854872-U2OS-0007,weights[2]
0.146,0.003,0.139,0.152,0,0,2853,2654,1,1854872-U2OS-0007_WellI09_Point00,SOF2 (U2OS),Estradiol,100,1854872-U2OS-0007,koff_slow
0.874,0.009,0.858,0.892,0,0,3100,2728,1,1854872-U2OS-0007_WellI09_Point00,SOF2 (U2OS),Estradiol,100,1854872-U2OS-0007,koff_fast
0.848,0.016,0.817,0.877,0,0,2780,2825,1,1854872-U2OS-0007_WellJ12_Point00,DBM (U2OS),DMSO,0,1854872-U2OS-0007,weights[0]
0.15,0.016,0.122,0.182,0,0,2827,2910,1,1854872-U2OS-0007_WellJ12_Point00,DBM (U2OS),DMSO,0,1854872-U2OS-0007,weights[1]
0.002,0.001,0,0.004,0,0,1889,1300,1,1854872-U2OS-0007_WellJ12_Point00,DBM (U2OS),DMSO,0,1854872-U2OS-0007,weights[2]
0.162,0.014,0.135,0.188,0,0,2412,2636,1,1854872-U2OS-0007_WellJ12_Point00,DBM (U2OS),DMSO,0,1854872-U2OS-0007,koff_slow
1.084,0.044,1.006,1.165,0.001,0.001,2945,2735,1,1854872-U2OS-0007_WellJ12_Point00,DBM (U2OS),DMSO,0,1854872-U2OS-0007,koff_fast
0.857,0.004,0.85,0.864,0,0,2740,3227,1,1854872-U2OS-0005_WellG13_Point03,DBM (U2OS),Estradiol,100,1854872-U2OS-0005,weights[0]
0.142,0.004,0.135,0.149,0,0,2893,3256,1,1854872-U2OS-0005_WellG13_Point03,DBM (U2OS),Estradiol,100,1854872-U2OS-0005,weights[1]
0.001,0,0.001,0.002,0,0,1760,1896,1,1854872-U2OS-0005_WellG13_Point03,DBM (U2OS),Estradiol,100,1854872-U2OS-0005,weights[2]
0.136,0.003,0.13,0.142,0,0,2256,2739,1,1854872-U2OS-0005_WellG13_Point03,DBM (U2OS),Estradiol,100,1854872-U2OS-0005,koff_slow
0.937,0.009,0.921,0.955,0,0,2669,2535,1,1854872-U2OS-0005_WellG13_Point03,DBM (U2OS),Estradiol,100,1854872-U2OS-0005,koff_fast
0.849,0.003,0.844,0.855,0,0,3155,2860,1,1854872-U2OS-0005_WellE13_Point00,DBM (U2OS),Estradiol,100,1854872-U2OS-0005,weights[0]
0.149,0.003,0.143,0.155,0,0,3272,2902,1,1854872-U2OS-0005_WellE13_Point00,DBM (U2OS),Estradiol,100,1854872-U2OS-0005,weights[1]
0.001,0,0.001,0.002,0,0,2403,2551,1,1854872-U2OS-0005_WellE13_Point00,DBM (U2OS),Estradiol,100,1854872-U2OS-0005,weights[2]
0.133,0.002,0.128,0.137,0,0,2897,2573,1,1854872-U2OS-0005_WellE13_Point00,DBM (U2OS),Estradiol,100,1854872-U2OS-0005,koff_slow
0.928,0.007,0.915,0.942,0,0,3083,2724,1,1854872-U2OS-0005_WellE13_Point00,DBM (U2OS),Estradiol,100,1854872-U2OS-0005,koff_fast
0.9,0.006,0.888,0.911,0,0,2884,2540,1,1854872-U2OS-0005_WellE08_Point00,SOF2 (U2OS),DMSO,0,1854872-U2OS-0005,weights[0]
0.098,0.006,0.087,0.11,0,0,3159,2624,1,1854872-U2OS-0005_WellE08_Point00,SOF2 (U2OS),DMSO,0,1854872-U2OS-0005,weights[1]
0.002,0.001,0.001,0.003,0,0,1640,1349,1,1854872-U2OS-0005_WellE08_Point00,SOF2 (U2OS),DMSO,0,1854872-U2OS-0005,weights[2]
0.152,0.009,0.135,0.168,0,0,2316,2488,1,1854872-U2OS-0005_WellE08_Point00,SOF2 (U2OS),DMSO,0,1854872-U2OS-0005,koff_slow
1.048,0.017,1.015,1.08,0,0,3180,2789,1,1854872-U2OS-0005_WellE08_Point00,SOF2 (U2OS),DMSO,0,1854872-U2OS-0005,koff_fast
0.85,0.012,0.828,0.872,0,0,2905,3032,1,1854872-U2OS-0005_WellG06_Point02,SOF1 (U2OS),DMSO,0,1854872-U2OS-0005,weights[0]
0.149,0.012,0.126,0.171,0,0,2957,3031,1,1854872-U2OS-0005_WellG06_Point02,SOF1 (U2OS),DMSO,0,1854872-U2OS-0005,weights[1]
0.001,0.001,0,0.003,0,0,1795,1348,1,1854872-U2OS-0005_WellG06_Point02,SOF1 (U2OS),DMSO,0,1854872-U2OS-0005,weights[2]
0.147,0.01,0.128,0.166,0,0,2924,2559,1,1854872-U2OS-0005_WellG06_Point02,SOF1 (U2OS),DMSO,0,1854872-U2OS-0005,koff_slow
1.081,0.035,1.018,1.146,0.001,0,3255,2976,1,1854872-U2OS-0005_WellG06_Point02,SOF1 (U2OS),DMSO,0,1854872-U2OS-0005,koff_fast
0.838,0.004,0.83,0.846,0,0,3169,3119,1,1854872-U2OS-0005_WellG07_Point02,SOF1 (U2OS),Estradiol,100,1854872-U2OS-0005,weights[0]
0.161,0.004,0.153,0.169,0,0,3239,3143,1,1854872-U2OS-0005_WellG07_Point02,SOF1 (U2OS),Estradiol,100,1854872-U2OS-0005,weights[1]
0.001,0,0.001,0.002,0,0,1702,2075,1,1854872-U2OS-0005_WellG07_Point02,SOF1 (U2OS),Estradiol,100,1854872-U2OS-0005,weights[2]
0.138,0.003,0.132,0.144,0,0,2776,2673,1,1854872-U2OS-0005_WellG07_Point02,SOF1 (U2OS),Estradiol,100,1854872-U2OS-0005,koff_slow
0.88,0.01,0.862,0.899,0,0,3075,2399,1,1854872-U2OS-0005_WellG07_Point02,SOF1 (U2OS),Estradiol,100,1854872-U2OS-0005,koff_fast
0.889,0.006,0.877,0.901,0,0,3115,3486,1,1854872-U2OS-0005_WellE12_Point00,DBM (U2OS),DMSO,0,1854872-U2OS-0005,weights[0]
0.109,0.006,0.097,0.121,0,0,3181,3548,1,1854872-U2OS-0005_WellE12_Point00,DBM (U2OS),DMSO,0,1854872-U2OS-0005,weights[1]
0.002,0,0.001,0.003,0,0,2366,2012,1,1854872-U2OS-0005_WellE12_Point00,DBM (U2OS),DMSO,0,1854872-U2OS-0005,weights[2]
0.173,0.009,0.158,0.19,0,0,2663,3221,1,1854872-U2OS-0005_WellE12_Point00,DBM (U2OS),DMSO,0,1854872-U2OS-0005,koff_slow
1.137,0.019,1.1,1.171,0,0,2768,2660,1,1854872-U2OS-0005_WellE12_Point00,DBM (U2OS),DMSO,0,1854872-U2OS-0005,koff_fast
0.817,0.005,0.808,0.827,0,0,3157,3295,1,1854872-U2OS-0005_WellG03_Point01,H2B,DMSO,0,1854872-U2OS-0005,weights[0]
0.182,0.005,0.171,0.19,0,0,3242,3180,1,1854872-U2OS-0005_WellG03_Point01,H2B,DMSO,0,1854872-U2OS-0005,weights[1]
0.001,0,0.001,0.002,0,0,2094,1639,1,1854872-U2OS-0005_WellG03_Point01,H2B,DMSO,0,1854872-U2OS-0005,weights[2]
0.134,0.003,0.128,0.14,0,0,2751,2906,1,1854872-U2OS-0005_WellG03_Point01,H2B,DMSO,0,1854872-U2OS-0005,koff_slow
0.843,0.01,0.823,0.861,0,0,3316,2963,1,1854872-U2OS-0005_WellG03_Point01,H2B,DMSO,0,1854872-U2OS-0005,koff_fast
0.833,0.004,0.826,0.84,0,0,2891,3212,1,1854872-U2OS-0005_WellF09_Point01,SOF2 (U2OS),Estradiol,100,1854872-U2OS-0005,weights[0]
0.166,0.004,0.159,0.173,0,0,3066,3242,1,1854872-U2OS-0005_WellF09_Point01,SOF2 (U2OS),Estradiol,100,1854872-U2OS-0005,weights[1]
0.001,0,0.001,0.002,0,0,2161,1971,1,1854872-U2OS-0005_WellF09_Point01,SOF2 (U2OS),Estradiol,100,1854872-U2OS-0005,weights[2]
0.134,0.003,0.129,0.138,0,0,2611,2332,1,1854872-U2OS-0005_WellF09_Point01,SOF2 (U2OS),Estradiol,100,1854872-U2OS-0005,koff_slow
0.849,0.008,0.835,0.863,0,0,3200,2957,1,1854872-U2OS-0005_WellF09_Point01,SOF2 (U2OS),Estradiol,100,1854872-U2OS-0005,koff_fast
0.851,0.004,0.844,0.857,0,0,2759,3071,1,1854872-U2OS-0005_WellF11_Point00,SOF3 (U2OS),Estradiol,100,1854872-U2OS-0005,weights[0]
0.148,0.004,0.142,0.155,0,0,2867,3117,1,1854872-U2OS-0005_WellF11_Point00,SOF3 (U2OS),Estradiol,100,1854872-U2OS-0005,weights[1]
0.001,0,0,0.001,0,0,2217,2040,1,1854872-U2OS-0005_WellF11_Point00,SOF3 (U2OS),Estradiol,100,1854872-U2OS-0005,weights[2]
0.141,0.003,0.136,0.147,0,0,2341,2386,1,1854872-U2OS-0005_WellF11_Point00,SOF3 (U2OS),Estradiol,100,1854872-U2OS-0005,koff_slow
0.868,0.008,0.853,0.882,0,0,2704,2934,1,1854872-U2OS-0005_WellF11_Point00,SOF3 (U2OS),Estradiol,100,1854872-U2OS-0005,koff_fast
0.842,0.003,0.836,0.847,0,0,2733,3294,1,1854872-U2OS-0005_WellE11_Point02,SOF3 (U2OS),Estradiol,100,1854872-U2OS-0005,weights[0]
0.157,0.003,0.152,0.163,0,0,2801,3250,1,1854872-U2OS-0005_WellE11_Point02,SOF3 (U2OS),Estradiol,100,1854872-U2OS-0005,weights[1]
0.001,0,0.001,0.002,0,0,1987,1810,1,1854872-U2OS-0005_WellE11_Point02,SOF3 (U2OS),Estradiol,100,1854872-U2OS-0005,weights[2]
0.136,0.002,0.132,0.14,0,0,2543,2750,1,1854872-U2OS-0005_WellE11_Point02,SOF3 (U2OS),Estradiol,100,1854872-U2OS-0005,koff_slow
0.873,0.006,0.861,0.885,0,0,2669,2789,1,1854872-U2OS-0005_WellE11_Point02,SOF3 (U2OS),Estradiol,100,1854872-U2OS-0005,koff_fast
0.897,0.007,0.882,0.91,0,0,2450,2858,1,1854872-U2OS-0005_WellE10_Point03,SOF3 (U2OS),DMSO,0,1854872-U2OS-0005,weights[0]
0.102,0.007,0.089,0.117,0,0,2537,2851,1,1854872-U2OS-0005_WellE10_Point03,SOF3 (U2OS),DMSO,0,1854872-U2OS-0005,weights[1]
0.001,0,0,0.002,0,0,1665,1277,1,1854872-U2OS-0005_WellE10_Point03,SOF3 (U2OS),DMSO,0,1854872-U2OS-0005,weights[2]
0.187,0.01,0.167,0.206,0,0,1942,2722,1,1854872-U2OS-0005_WellE10_Point03,SOF3 (U2OS),DMSO,0,1854872-U2OS-0005,koff_slow
1.125,0.02,1.087,1.161,0,0,2438,2167,1,1854872-U2OS-0005_WellE10_Point03,SOF3 (U2OS),DMSO,0,1854872-U2OS-0005,koff_fast
0.868,0.004,0.861,0.876,0,0,2771,3065,1,1854872-U2OS-0005_WellG11_Point00,SOF3 (U2OS),Estradiol,100,1854872-U2OS-0005,weights[0]
0.131,0.004,0.124,0.138,0,0,2971,3071,1,1854872-U2OS-0005_WellG11_Point00,SOF3 (U2OS),Estradiol,100,1854872-U2OS-0005,weights[1]
0.001,0,0,0.001,0,0,1515,1224,1,1854872-U2OS-0005_WellG11_Point00,SOF3 (U2OS),Estradiol,100,1854872-U2OS-0005,weights[2]
0.147,0.004,0.139,0.153,0,0,2196,2376,1,1854872-U2OS-0005_WellG11_Point00,SOF3 (U2OS),Estradiol,100,1854872-U2OS-0005,koff_slow
0.899,0.008,0.884,0.914,0,0,2991,2739,1,1854872-U2OS-0005_WellG11_Point00,SOF3 (U2OS),Estradiol,100,1854872-U2OS-0005,koff_fast
0.833,0.003,0.828,0.838,0,0,2677,2838,1,1854872-U2OS-0005_WellE09_Point01,SOF2 (U2OS),Estradiol,100,1854872-U2OS-0005,weights[0]
0.166,0.003,0.161,0.171,0,0,2806,2786,1,1854872-U2OS-0005_WellE09_Point01,SOF2 (U2OS),Estradiol,100,1854872-U2OS-0005,weights[1]
0.002,0,0.001,0.002,0,0,1981,2018,1,1854872-U2OS-0005_WellE09_Point01,SOF2 (U2OS),Estradiol,100,1854872-U2OS-0005,weights[2]
0.129,0.002,0.125,0.132,0,0,2425,2798,1,1854872-U2OS-0005_WellE09_Point01,SOF2 (U2OS),Estradiol,100,1854872-U2OS-0005,koff_slow
0.839,0.006,0.828,0.849,0,0,2528,2671,1,1854872-U2OS-0005_WellE09_Point01,SOF2 (U2OS),Estradiol,100,1854872-U2OS-0005,koff_fast
0.899,0.007,0.886,0.912,0,0,2658,2722,1,1854872-U2OS-0005_WellE10_Point01,SOF3 (U2OS),DMSO,0,1854872-U2OS-0005,weights[0]
0.1,0.007,0.087,0.113,0,0,2731,2682,1,1854872-U2OS-0005_WellE10_Point01,SOF3 (U2OS),DMSO,0,1854872-U2OS-0005,weights[1]
0.001,0,0,0.002,0,0,1888,1322,1,1854872-U2OS-0005_WellE10_Point01,SOF3 (U2OS),DMSO,0,1854872-U2OS-0005,weights[2]
0.188,0.01,0.169,0.209,0,0,2287,2492,1,1854872-U2OS-0005_WellE10_Point01,SOF3 (U2OS),DMSO,0,1854872-U2OS-0005,koff_slow
1.121,0.019,1.088,1.158,0,0,2694,2269,1,1854872-U2OS-0005_WellE10_Point01,SOF3 (U2OS),DMSO,0,1854872-U2OS-0005,koff_fast
0.886,0.009,0.87,0.903,0,0,2770,2793,1,1854872-U2OS-0005_WellF08_Point00,SOF2 (U2OS),DMSO,0,1854872-U2OS-0005,weights[0]
0.113,0.009,0.097,0.13,0,0,2820,2814,1,1854872-U2OS-0005_WellF08_Point00,SOF2 (U2OS),DMSO,0,1854872-U2OS-0005,weights[1]
0,0,0,0.001,0,0,1253,1079,1,1854872-U2OS-0005_WellF08_Point00,SOF2 (U2OS),DMSO,0,1854872-U2OS-0005,weights[2]
0.159,0.01,0.142,0.178,0,0,2197,2271,1,1854872-U2OS-0005_WellF08_Point00,SOF2 (U2OS),DMSO,0,1854872-U2OS-0005,koff_slow
1.033,0.024,0.989,1.077,0,0,2341,2510,1,1854872-U2OS-0005_WellF08_Point00,SOF2 (U2OS),DMSO,0,1854872-U2OS-0005,koff_fast
0.88,0.011,0.86,0.9,0,0,3055,2946,1,1854872-U2OS-0005_WellG10_Point02,SOF3 (U2OS),DMSO,0,1854872-U2OS-0005,weights[0]
0.117,0.011,0.097,0.136,0,0,3229,2991,1,1854872-U2OS-0005_WellG10_Point02,SOF3 (U2OS),DMSO,0,1854872-U2OS-0005,weights[1]
0.003,0.001,0.001,0.005,0,0,2541,2170,1,1854872-U2OS-0005_WellG10_Point02,SOF3 (U2OS),DMSO,0,1854872-U2OS-0005,weights[2]
0.143,0.011,0.123,0.164,0,0,2485,2861,1,1854872-U2OS-0005_WellG10_Point02,SOF3 (U2OS),DMSO,0,1854872-U2OS-0005,koff_slow
1.017,0.029,0.962,1.07,0.001,0,2744,2504,1,1854872-U2OS-0005_WellG10_Point02,SOF3 (U2OS),DMSO,0,1854872-U2OS-0005,koff_fast
0.865,0.004,0.858,0.873,0,0,2192,3159,1,1854872-U2OS-0005_WellG07_Point00,SOF1 (U2OS),Estradiol,100,1854872-U2OS-0005,weights[0]
0.134,0.004,0.126,0.142,0,0,2452,3214,1,1854872-U2OS-0005_WellG07_Point00,SOF1 (U2OS),Estradiol,100,1854872-U2OS-0005,weights[1]
0.001,0,0,0.001,0,0,1309,1260,1,1854872-U2OS-0005_WellG07_Point00,SOF1 (U2OS),Estradiol,100,1854872-U2OS-0005,weights[2]
0.132,0.004,0.126,0.139,0,0,1814,2196,1,1854872-U2OS-0005_WellG07_Point00,SOF1 (U2OS),Estradiol,100,1854872-U2OS-0005,koff_slow
0.86,0.009,0.843,0.876,0,0,2786,2812,1,1854872-U2OS-0005_WellG07_Point00,SOF1 (U2OS),Estradiol,100,1854872-U2OS-0005,koff_fast
0.875,0.011,0.854,0.896,0,0,2863,3093,1,1854872-U2OS-0005_WellG12_Point01,DBM (U2OS),DMSO,0,1854872-U2OS-0005,weights[0]
0.123,0.011,0.104,0.146,0,0,3027,3237,1,1854872-U2OS-0005_WellG12_Point01,DBM (U2OS),DMSO,0,1854872-U2OS-0005,weights[1]
0.002,0.001,0.001,0.004,0,0,1745,1369,1,1854872-U2OS-0005_WellG12_Point01,DBM (U2OS),DMSO,0,1854872-U2OS-0005,weights[2]
0.153,0.012,0.132,0.178,0,0,2259,2651,1,1854872-U2OS-0005_WellG12_Point01,DBM (U2OS),DMSO,0,1854872-U2OS-0005,koff_slow
1.021,0.03,0.962,1.073,0.001,0,2540,2792,1,1854872-U2OS-0005_WellG12_Point01,DBM (U2OS),DMSO,0,1854872-U2OS-0005,koff_fast
0.882,0.007,0.87,0.895,0,0,2618,2866,1,1854872-U2OS-0005_WellE12_Point02,DBM (U2OS),DMSO,0,1854872-U2OS-0005,weights[0]
0.116,0.006,0.104,0.128,0,0,2716,2963,1,1854872-U2OS-0005_WellE12_Point02,DBM (U2OS),DMSO,0,1854872-U2OS-0005,weights[1]
0.001,0,0,0.002,0,0,1640,1573,1,1854872-U2OS-0005_WellE12_Point02,DBM (U2OS),DMSO,0,1854872-U2OS-0005,weights[2]
0.163,0.008,0.149,0.178,0,0,2407,2623,1,1854872-U2OS-0005_WellE12_Point02,DBM (U2OS),DMSO,0,1854872-U2OS-0005,koff_slow
1.104,0.019,1.072,1.141,0,0,2784,2707,1,1854872-U2OS-0005_WellE12_Point02,DBM (U2OS),DMSO,0,1854872-U2OS-0005,koff_fast
0.834,0.004,0.827,0.842,0,0,2916,3074,1,1854872-U2OS-0005_WellF07_Point01,SOF1 (U2OS),Estradiol,100,1854872-U2OS-0005,weights[0]
